Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Diet Tea - Peach Tea;Non Carbonated;15352637519;Thursday, July 7, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/07/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;CheezIt - Original;Food;15352640943;Thursday, July 7, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt & Vinega;Food;15352774122;Thursday, July 7, 2022;Credit;113;1.5;1;113;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15352778744;Thursday, July 7, 2022;Cash;146;3;1;146;3;1;3;3;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15352942377;Thursday, July 7, 2022;Cash;146;3;1;146;3;1;3;3;07/07/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Canada Dry - Ginger Ale & Lemonde;Carbonated;15352992834;Thursday, July 7, 2022;Credit;141;1.5;1;141;1.5;1;1.5;3;07/07/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Harvest Cheddar;Food;15352992834;Thursday, July 7, 2022;Credit;113;1.5;1;113;1.5;1;1.5;3;07/07/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Hungry Buddha - Coconut Cocoa;Food;15353061546;Thursday, July 7, 2022;Cash;139;2;1;139;2;1;2;2;07/07/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Kupang strawberry kiwi;Non Carbonated;15353344744;Thursday, July 7, 2022;Cash;144;2.75;1;144;2.75;1;2.75;2.75;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15353406798;Thursday, July 7, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nutri Grain Apple Cinnamon;Food;15353408557;Thursday, July 7, 2022;Cash;135;1.5;1;135;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15353740918;Thursday, July 7, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Cheddar Sour Cream and Onion;Food;15353811211;Thursday, July 7, 2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;07/07/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Popchips Potato - Sea Salt;Food;15353853571;Thursday, July 7, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;CheezIt - Original;Food;15354008408;Thursday, July 7, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15354196284;Thursday, July 7, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15354196562;Thursday, July 7, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15354669531;Thursday, July 7, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Lays - Classic;Food;15354740681;Thursday, July 7, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15354740552;Thursday, July 7, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15355331364;Friday, July 8, 2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15355366761;Friday, July 8, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15355601645;Friday, July 8, 2022;Credit;112;2;1;112;2;1;2;2;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15355749043;Friday, July 8, 2022;Credit;112;2;1;112;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15355796682;Friday, July 8, 2022;Credit;142;1.5;1;142;1.5;1;1.5;4.25;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor  LYTE - Blueberry Pomegranate;Non Carbonated;15355796682;Friday, July 8, 2022;Credit;143;2.75;1;143;2.75;1;2.75;4.25;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Wonderful Pistachios - Variety;Food;15355959183;Friday, July 8, 2022;Cash;134;2;1;134;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Mini Chips Ahoy - Go Paks;Food;15356088203;Friday, July 8, 2022;Cash;151;4;1;151;4;1;4;4;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Mini - Go Paks;Food;15356113078;Friday, July 8, 2022;Cash;152;4;1;152;4;1;4;4;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15356246899;Friday, July 8, 2022;Credit;158;2;1;158;2;1;2;2;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Funyuns - Flaming Hot;Food;15356477550;Friday, July 8, 2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15356486607;Friday, July 8, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Bar - Creamy Peanut Butter Chocolate;Food;15356596648;Friday, July 8, 2022;Cash;138;2;1;138;2;1;2;2;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Raspberry;Food;15357053323;Friday, July 8, 2022;Cash;130;1.5;1;130;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Kinder - Bueno - Crispy Creamy Chocolate;Food;15357163212;Friday, July 8, 2022;Credit;138;2;1;138;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Autumns Granola Bar - Cinnamon Almond;Food;15357175297;Friday, July 8, 2022;Credit;130;2;1;130;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15357221277;Friday, July 8, 2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15357343344;Friday, July 8, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15357344506;Friday, July 8, 2022;Cash;112;2;1;112;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Sour Cream & Onion;Food;15357514428;Friday, July 8, 2022;Credit;162;4;1;162;4;1;4;4;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15357644300;Friday, July 8, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15357833430;Friday, July 8, 2022;Credit;131;2;1;131;2;1;2;2;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Popchips Potato - Sea Salt;Food;15357924878;Friday, July 8, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - White Cheddar;Food;15357931387;Friday, July 8, 2022;Cash;123;1.25;1;123;1.25;1;1.25;1.25;07/08/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Sea Salt;Food;15357954230;Friday, July 8, 2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15358013807;Friday, July 8, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Doritos Spicy Nacho;Food;15358024268;Friday, July 8, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Doritos Spicy Nacho;Food;15358029243;Friday, July 8, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Cheddar Sour Cream and Onion;Food;15358107570;Friday, July 8, 2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15358357737;Friday, July 8, 2022;Cash;132;1.5;1;132;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15358368406;Friday, July 8, 2022;Cash;114;2;1;114;2;1;2;2;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15358386821;Friday, July 8, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Wonderful Pistachios - Variety;Food;15358544196;Friday, July 8, 2022;Cash;134;2;1;134;2;1;2;2;07/08/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;CheezIt - Original;Food;15358785172;Friday, July 8, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15359450717;Friday, July 8, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15359451288;Friday, July 8, 2022;Cash;112;2;1;112;2;1;2;2;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Funyuns - Flaming Hot;Food;15359967674;Saturday, July 9, 2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;07/08/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15360315758;Saturday, July 9, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15360315991;Saturday, July 9, 2022;Cash;138;2.5;1;138;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Teddy Grahams - Go Paks;Food;15360663667;Saturday, July 9, 2022;Credit;156;3;1;156;3;1;3;3;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Belvita Snack Bites - Cinnamon BS Go Paks;Food;15360666627;Saturday, July 9, 2022;Credit;154;3;1;154;3;1;3;3;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15360794777;Saturday, July 9, 2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snyder's of Hanover Pretzel Pieces - Cheddar;Food;15360844778;Saturday, July 9, 2022;Cash;114;2.5;1;114;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Goldfish Baked - Cheddar;Food;15361020383;Saturday, July 9, 2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Kinder - Bueno - Crispy Creamy Chocolate;Food;15361179732;Saturday, July 9, 2022;Credit;138;2;1;138;2;1;2;2;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15361272365;Saturday, July 9, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Oreo Mini;Food;15361762051;Saturday, July 9, 2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15361773191;Saturday, July 9, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Pop Corners - Sea Salt;Food;15361822906;Saturday, July 9, 2022;Credit;110;1.5;1;110;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Canada Dry - Ginger Ale & Lemonde;Carbonated;15361830288;Saturday, July 9, 2022;Credit;141;1.5;2;141;1.5;2;3;4.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Harvest Cheddar;Food;15361830288;Saturday, July 9, 2022;Credit;113;1.5;1;113;1.5;1;1.5;4.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15361891288;Saturday, July 9, 2022;Cash;146;3;1;146;3;1;3;3;07/09/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Iberia Coconut Water;Non Carbonated;15361927673;Saturday, July 9, 2022;Credit;140;2;1;140;2;1;2;2;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15362301982;Saturday, July 9, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15362330933;Saturday, July 9, 2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Tea - Lemon;Non Carbonated;15362594099;Saturday, July 9, 2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15362673018;Saturday, July 9, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nutri Grain Apple Cinnamon;Food;15362673071;Saturday, July 9, 2022;Cash;135;1.5;1;135;1.5;1;1.5;1.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15362806340;Saturday, July 9, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15363060469;Saturday, July 9, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15363062002;Saturday, July 9, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;07/09/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Goldfish Baked - Cheddar;Food;15363885067;Sunday, July 10, 2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Harvest Cheddar;Food;15364199058;Sunday, July 10, 2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15364276119;Sunday, July 10, 2022;Credit;158;2.5;1;158;2.5;1;2.5;6;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15364276119;Sunday, July 10, 2022;Credit;146;3.5;1;146;3.5;1;3.5;6;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Wonderful Pistachios - Variety;Food;15364287949;Sunday, July 10, 2022;Credit;134;2;1;134;2;1;2;4;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Zone Perfect - Chocolate Chip Cookie Dough;Food;15364287949;Sunday, July 10, 2022;Credit;136;2;1;136;2;1;2;4;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale;Carbonated;15364442700;Sunday, July 10, 2022;Credit;141;2;1;141;2;1;2;2;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale & Lemonde;Carbonated;15364454404;Sunday, July 10, 2022;Credit;140;1.5;1;140;1.5;1;1.5;1.5;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15364456475;Sunday, July 10, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Poland Springs Water;Water;15364528539;Sunday, July 10, 2022;Credit;143;2;1;143;2;1;2;2;07/10/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Wonderful Pistachios - Variety;Food;15364576024;Sunday, July 10, 2022;Credit;134;2;1;134;2;1;2;2;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Poland Springs Water;Water;15364629613;Sunday, July 10, 2022;Credit;143;2;1;143;2;1;2;2;07/10/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;BodyArmor LYTE  - Peach Mango;Water;15364715480;Sunday, July 10, 2022;Credit;145;2.75;1;145;2.75;1;2.75;2.75;07/10/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15364981385;Sunday, July 10, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;07/10/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;KitKat - Crisp Wafers;Food;15365123977;Sunday, July 10, 2022;Cash;130;2;1;130;2;1;2;2;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Tea - Lemon;Non Carbonated;15365124768;Sunday, July 10, 2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Poland Springs Water;Water;15365128954;Sunday, July 10, 2022;Credit;143;2;1;143;2;1;2;2;07/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Oreo Mini;Food;15365132475;Sunday, July 10, 2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;07/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15366234983;Monday, July 11, 2022;Credit;132;1.5;1;132;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Canada Dry - Ginger Ale & Lemonde;Carbonated;15367019531;Monday, July 11, 2022;Credit;141;1.5;1;141;1.5;1;1.5;3;07/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Harvest Cheddar;Food;15367019531;Monday, July 11, 2022;Credit;113;1.5;1;113;1.5;1;1.5;3;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15367153311;Monday, July 11, 2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Raspberry;Food;15367158889;Monday, July 11, 2022;Cash;130;1.5;1;130;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15367164172;Monday, July 11, 2022;Cash;114;2;1;114;2;1;2;2;07/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15367235956;Monday, July 11, 2022;Credit;132;2;1;132;2;1;2;2;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15367285261;Monday, July 11, 2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Autumns Granola Bar - Cinnamon Almond;Food;15367335603;Monday, July 11, 2022;Credit;130;2;2;130;2;2;4;4;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15367523200;Monday, July 11, 2022;Credit;142;1.5;1;142;1.5;1;1.5;4.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15367523200;Monday, July 11, 2022;Credit;148;3;1;148;3;1;3;4.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15367581012;Monday, July 11, 2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15367754164;Monday, July 11, 2022;Credit;138;2.5;1;138;2.5;1;2.5;2.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15367759804;Monday, July 11, 2022;Cash;114;2;1;114;2;1;2;2;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15367768106;Monday, July 11, 2022;Cash;134;2.5;1;134;2.5;1;2.5;2.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Iberia Coconut Water;Non Carbonated;15367916742;Monday, July 11, 2022;Cash;140;2;1;140;2;1;2;2;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor  LYTE - Blueberry Pomegranate;Non Carbonated;15367919316;Monday, July 11, 2022;Cash;143;2.75;1;143;2.75;1;2.75;2.75;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15368109306;Monday, July 11, 2022;Cash;112;2;1;112;2;1;2;2;07/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Poland Springs Water;Water;15368250936;Monday, July 11, 2022;Cash;143;2;1;143;2;1;2;2;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15368253416;Monday, July 11, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Diet Tea - Peach Tea;Non Carbonated;15368385392;Monday, July 11, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15368563116;Monday, July 11, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;07/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Bar - Creamy Peanut Butter Chocolate;Food;15368569779;Monday, July 11, 2022;Cash;138;2;1;138;2;1;2;2;07/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Pop Corners - Sea Salt;Food;15368588983;Monday, July 11, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Jalapeno;Food;15368592088;Monday, July 11, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Belvita Breakfast Biscuit Bites - Blueberry;Food;15368592061;Monday, July 11, 2022;Cash;131;1.5;1;131;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Oreo Mini;Food;15368600012;Monday, July 11, 2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15368606425;Monday, July 11, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15368630750;Monday, July 11, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Kinder - Bueno - Crispy Creamy Chocolate;Food;15368644372;Monday, July 11, 2022;Cash;138;2;1;138;2;1;2;2;07/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15368698603;Monday, July 11, 2022;Credit;146;3;1;146;3;1;3;3;07/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15369022015;Monday, July 11, 2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt Original;Food;15369040026;Monday, July 11, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15369049745;Monday, July 11, 2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15369076573;Monday, July 11, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;07/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15369077300;Monday, July 11, 2022;Cash;134;2.5;1;134;2.5;1;2.5;2.5;07/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15369248192;Monday, July 11, 2022;Credit;144;1.5;2;144;1.5;2;3;3;07/11/2022
