id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
7153138;Sunny and Airy near Manhattan;6312248;Angelle;Brooklyn;Bedford-Stuyvesant;40.68785;-73.92782;Entire home/apt;120;2;74;04/30/2019;1.83;2;60
7155442;Huge Room in Prime Williamsburg;1279181;Matthew;Brooklyn;Williamsburg;40.7155;-73.95603;Private room;150;1;0;;;1;0
7158408;Warehouse loft apartment;5602641;David;Brooklyn;Bedford-Stuyvesant;40.67939;-73.94939;Entire home/apt;135;2;174;06/12/2019;3.58;1;5
7158417;Dov & Naomi's Beautiful Apt.;15878233;Dov;Brooklyn;Kensington;40.64456;-73.97723;Entire home/apt;115;4;3;07/31/2018;0.09;1;0
7159258;Forrest and Bogart;292421;Steven;Brooklyn;Bushwick;40.70272;-73.93151;Private room;100;1;14;09/13/2018;0.37;1;0
7160363;LOVE Central Park Room Private Bath;25517905;Andreias;Manhattan;Upper West Side;40.79632;-73.96225;Private room;99;1;222;06/20/2019;4.56;3;251
7160545;Sunny East Village Nest;334348;Juju;Manhattan;East Village;40.72299;-73.97756;Entire home/apt;148;3;9;01/25/2019;0.19;1;8
7161189;Modern and spacious in Bed Stuy;37503617;Sonia;Brooklyn;Bedford-Stuyvesant;40.69325;-73.94819;Entire home/apt;150;7;3;10/05/2015;0.06;1;0
7162435;Bright Modern Apartment in Chelsea;19055216;Fabrice;Manhattan;Chelsea;40.74219;-73.99903;Entire home/apt;599;5;0;;;1;0
7170149;Hipster Apt in The Middle of it All;32212535;Bronson & Sam;Manhattan;Hell's Kitchen;40.76546;-73.98782;Entire home/apt;349;3;31;06/13/2019;0.65;2;157
7172107;Upper West Side Family Escape;37565381;Rebecka;Manhattan;Upper West Side;40.79527;-73.96695;Entire home/apt;165;5;5;04/14/2016;0.1;1;0
7173864;Beautiful, spacious 1 bedroom in BK;20914965;Karen;Brooklyn;Kensington;40.64621;-73.98163;Entire home/apt;95;1;4;07/19/2015;0.08;1;0
7174067;Quiet 1 bedroom near Fort Greene Park;25912623;Allison;Brooklyn;Fort Greene;40.68726;-73.97616;Entire home/apt;129;1;9;06/15/2019;0.41;1;157
7174361;2 BEDROOM APT IN MANHATTAN midtown SLEEPS 5 GUESTS;37579015;Ana;Manhattan;Hell's Kitchen;40.75788;-73.99223;Private room;250;2;17;01/06/2019;0.37;5;130
7174695;Lux, UES,  3Beds, Family Apt;36903246;Dana;Manhattan;Upper East Side;40.77614;-73.95037;Entire home/apt;700;1;1;09/05/2015;0.02;1;0
7175595;Private Room in Gorgeous Apartment;37588475;Alex;Brooklyn;Bedford-Stuyvesant;40.68582;-73.92963;Private room;66;1;0;;;1;0
7176975;New/spacious 2 bedrooom 1.5 bath!;32933539;Maria;Manhattan;Washington Heights;40.83524;-73.943;Entire home/apt;165;4;1;06/29/2016;0.03;1;0
7177666;Stellar Duplex Home w/Garden,HotTub;37587378;Cecilia;Brooklyn;Gowanus;40.67916;-73.98911;Entire home/apt;450;2;8;04/21/2019;0.17;1;263
7177958;Convienent 1-bedroom near Columbia;780952;Maria;Manhattan;Morningside Heights;40.80441;-73.96409;Entire home/apt;120;2;7;10/10/2016;0.15;1;0
7178887;Park slope brownstone-ish;15115649;Malka;Brooklyn;Park Slope;40.67267;-73.97871;Private room;65;1;0;;;1;0
7179646;Cozy Room in the Heart of Brooklyn!;37563411;Andrew And Talia;Brooklyn;Crown Heights;40.66898;-73.9514;Private room;55;2;47;03/16/2017;0.98;3;0
7180015;private room, cute&cozy apartment;37614545;Linda;Queens;Astoria;40.75871;-73.91112;Private room;85;1;0;;;1;0
7180335;Comfortable Bedroom;3508047;Brian;Brooklyn;Bushwick;40.69765;-73.93334;Private room;35;5;1;01/01/2019;0.16;3;0
7181422;Cute 1br in Williamsburg;4993337;Stephanie;Brooklyn;Williamsburg;40.71044;-73.953;Entire home/apt;110;1;2;08/10/2015;0.04;1;0
7192809;Luxury 2200sf Two Bedroom Loft w/ Private Elevator;37668524;Brian;Manhattan;Chelsea;40.73888;-73.99897;Entire home/apt;500;3;11;11/26/2016;0.23;1;2
7193201;Private RM in Heart of East Village;33739627;Natasha;Manhattan;East Village;40.72896;-73.9843;Private room;99;1;4;10/24/2015;0.08;1;0
7193370;King Bedroom w/ Private Bath: BUSHWICK L Train;9484908;Aj;Queens;Ridgewood;40.71005;-73.91956;Private room;64;3;0;;;2;77
7194042;Spacious Williamsburg Loft Studio;7546816;Emma;Brooklyn;Williamsburg;40.71781;-73.96251;Entire home/apt;168;2;20;11/11/2018;0.41;1;0
7194138;Nice Carroll Gardens 2BR by F Train;16782665;Andrew;Brooklyn;Carroll Gardens;40.6748;-74.00006;Entire home/apt;200;2;28;12/20/2016;0.59;1;0
7194538;Big home, 3 floors, good 4 families;37633503;Tina;Manhattan;Harlem;40.80595;-73.94882;Entire home/apt;355;3;42;06/22/2019;1.03;1;116
7194972;Charming, Central Park Studio Apt;22502429;Doug;Manhattan;Upper West Side;40.78363;-73.97485;Entire home/apt;190;3;9;10/28/2015;0.19;1;0
7195202;Sunny central Wmsburg Apartment;2902496;Craig;Brooklyn;Williamsburg;40.7113;-73.94249;Entire home/apt;99;1;2;11/29/2015;0.04;1;0
7197915;The Heart of the Lower East Side!;37691482;Andrew;Manhattan;Lower East Side;40.72135;-73.98668;Entire home/apt;180;2;8;05/28/2018;0.19;1;0
7198592;Lovely 2 Bdrm. Trains, Parks, Food!;140817;Carly;Manhattan;Inwood;40.86717;-73.91943;Entire home/apt;145;3;9;12/30/2018;0.23;1;0
7198878;sunny + comfy bedroom in greenpoint;30066276;Rachel;Brooklyn;Greenpoint;40.72328;-73.94041;Private room;55;1;1;07/21/2015;0.02;1;0
7199049;Quaint Room with street view;8792814;Caroline;Brooklyn;Bedford-Stuyvesant;40.6927;-73.94656;Private room;65;1;5;01/01/2019;0.11;10;158
7199258;Private Apt & Patio (spacious, stocked and bright);11241369;Elizabeth;Brooklyn;Crown Heights;40.67026;-73.9497;Entire home/apt;130;2;151;05/19/2019;3.16;1;36
7199464;Upper West Side Rm by Central Park!;21651082;Brooks;Manhattan;Upper West Side;40.78487;-73.97816;Private room;68;6;1;07/27/2015;0.02;1;0
7201169;midtown apartment;37243004;Barry;Manhattan;Midtown;40.75255;-73.98003;Entire home/apt;167;1;0;;;1;0
7201615;Unique Artist Loft in Soho;6674211;Anders;Manhattan;SoHo;40.72525;-73.99998;Entire home/apt;375;14;0;;;1;0
7202170;Midtown East penthouse studio;37711914;Aleksandar;Manhattan;Murray Hill;40.74882;-73.97788;Entire home/apt;160;10;25;06/30/2019;0.53;1;1
7202368;Chic Studio Apartment in Bed Stuy;23952819;Jason;Brooklyn;Bedford-Stuyvesant;40.68651;-73.933;Entire home/apt;98;3;91;06/23/2019;1.92;2;217
7202612;Queen Bed, Quiet Room, Prime Williamsburg!;7252535;Wes;Brooklyn;Williamsburg;40.71279;-73.96037;Private room;90;2;262;06/20/2019;5.41;2;226
7203943;Waterfront in Williamsburg;21381325;Tara;Brooklyn;Williamsburg;40.70999;-73.9689;Private room;100;1;0;;;1;0
7204443;Peaceful Room in Dumbo Art Loft;37723496;Anna;Brooklyn;DUMBO;40.70429;-73.98773;Private room;125;2;152;06/23/2019;3.16;2;166
7204547;HUGE 1BD! 5 min to MNHTN!;7065810;Chiara;Brooklyn;Fort Greene;40.68677;-73.97791;Entire home/apt;150;2;0;;;1;0
7204721;Charming Cozy Brooklyn 1BR;37188272;Rachel;Brooklyn;Crown Heights;40.67357;-73.95268;Entire home/apt;95;2;4;07/25/2016;0.11;1;0
7205212;Sunny Studio Next to Central Park;35651880;Ayesha;Manhattan;Upper West Side;40.79874;-73.96034;Entire home/apt;130;3;18;09/30/2017;0.39;1;0
7205456;Enjoy a few days in Greenpoint;16282382;Natalie;Brooklyn;Greenpoint;40.7359;-73.95799;Entire home/apt;130;2;3;01/02/2016;0.06;1;0
7205668;Sunny room in GPoint/Williamsburg;25712247;Alyssa;Brooklyn;Greenpoint;40.72283;-73.95232;Private room;140;1;0;;;1;0
7205861;Putnam Gardens -Brooklyn Brownstone;37731444;Debbie;Brooklyn;Bedford-Stuyvesant;40.68435;-73.93806;Entire home/apt;125;3;17;05/20/2019;0.37;1;80
7205945;Beautiful West Village Apartment;37731966;Ella;Manhattan;West Village;40.73525;-74.00217;Entire home/apt;165;10;10;09/03/2016;0.21;1;0
7206060;Cozy + Quiet Private Bedroom in Prime Bushwick!;37731938;Brendan;Brooklyn;Bushwick;40.70093;-73.92375;Private room;90;2;11;06/26/2019;0.24;1;89
7206401;Wonderful Inwood;17383399;Catlin;Manhattan;Inwood;40.86755;-73.92336;Entire home/apt;175;1;0;;;1;0
7206568;Comfortable Room + Private Bathroom;37735816;Ali;Manhattan;Upper West Side;40.7972;-73.96922;Private room;65;3;95;12/10/2018;1.97;1;0
7206579;Sunny, Spacious Room- Heart of Williamsburg!;15491509;Autumn;Brooklyn;Williamsburg;40.71544;-73.95433;Private room;66;2;6;01/25/2018;0.13;1;0
7206796;The Heart of Fort Greene 2bedrooms;37737721;Tracey;Brooklyn;Fort Greene;40.68919;-73.97474;Entire home/apt;225;2;117;06/29/2019;2.48;1;242
7207594;Perfect Rental Near Prospect Park!;22792227;Kylie;Brooklyn;Crown Heights;40.67031;-73.95859;Private room;45;1;0;;;1;0
7208745;Beautiful Furnished Master Bedroom;3415;Nataraj;Queens;Fresh Meadows;40.73859;-73.78891;Private room;59;3;4;06/02/2019;0.09;1;365
7215836;Quaint&Cozy 1BR-Gem in East Village;12460557;Joyce;Manhattan;East Village;40.72873;-73.98793;Private room;90;8;3;01/01/2016;0.06;1;0
7216192;Room in classic Harlem brownstone;17464442;Kirsti;Manhattan;Harlem;40.80492;-73.94486;Private room;125;2;3;07/25/2016;0.08;1;0
7217351;Red Hook Loading Dock Loft;10910216;Kate;Brooklyn;Red Hook;40.67993;-74.00688;Entire home/apt;450;1;5;04/20/2019;0.1;1;207
7218561;Bed-Stuy BKNY FREEWasher/Dryer;1283476;Mark;Brooklyn;Bedford-Stuyvesant;40.68578;-73.94409;Private room;50;15;4;04/29/2017;0.09;2;0
7221239;Lovely 1 Bdrm Boerum Hill Apt;6466155;Katherine;Brooklyn;Boerum Hill;40.68618;-73.98837;Entire home/apt;124;2;1;09/02/2018;0.1;1;0
7221446;# sunny skylit sanctuary in the heart of BK! #;1903737;Natalie;Brooklyn;Bedford-Stuyvesant;40.69588;-73.93384;Private room;29;3;30;03/24/2019;0.65;3;0
7221712;Williamsburg, Brooklyn Artist Loft;92436;Yasmin;Brooklyn;Williamsburg;40.70833;-73.9564;Entire home/apt;86;7;1;08/01/2015;0.02;1;0
7222354;Sunny Upper East Side Apt, Balcony;18489745;Fon;Manhattan;Upper East Side;40.76446;-73.95603;Private room;86;2;2;03/13/2016;0.04;1;0
7222833;2BR/2BA luxury condo in W'Burg;6403403;Tony;Brooklyn;Williamsburg;40.71992;-73.95536;Entire home/apt;299;2;18;04/17/2017;0.38;1;0
7224028;Modest and Cute Room in Bushwick Brooklyn!;5998033;Eddie;Brooklyn;Bushwick;40.68929;-73.90484;Private room;36;2;3;07/01/2017;0.06;1;0
7224086;Private Bedroom in Bushwick;5570436;Fay;Brooklyn;Bushwick;40.70548;-73.91776;Private room;100;1;15;05/20/2019;0.33;1;359
7224484;Charming Studio on Orchard Street !;1613244;Ariel;Manhattan;Lower East Side;40.71992;-73.98822;Entire home/apt;110;30;10;10/03/2018;0.23;9;263
7225366;Spacious, Modern Times Square 3Bdrm *****;9288577;Tina;Manhattan;Chelsea;40.74923;-73.99376;Entire home/apt;450;4;206;07/03/2019;4.24;1;1
7226624;Brooklyn Alcove, Convenient Locale!;6407741;Graham;Brooklyn;Bedford-Stuyvesant;40.69499;-73.9469;Private room;39;1;0;;;1;0
7227235;All Nations Home II-PVT br Queenbed;1639755;Adriana;Brooklyn;Fort Hamilton;40.61985;-74.03255;Private room;55;2;56;06/28/2019;1.23;2;306
7227418;All Nations Home II - pvt br. 2 twin beds;1639755;Adriana;Brooklyn;Fort Hamilton;40.61999;-74.03181;Private room;55;1;34;06/16/2019;0.8;2;281
7227435;Brooklyn loft with huge livingroom;9166253;Jonas;Brooklyn;Bedford-Stuyvesant;40.68956;-73.9589;Private room;60;3;0;;;2;0
7228259;NYC Excitement Meets Quiet and Comfort!;37101663;Adam;Manhattan;Harlem;40.82101;-73.95436;Private room;71;30;66;12/23/2018;2.99;1;0
7228397;West Harlem Apartment;700231;Benjamin;Manhattan;Harlem;40.82918;-73.94857;Entire home/apt;500;10;0;;;1;0
7230002;Large Sunny Room in Williamsburg!;11107448;Jessica;Brooklyn;Williamsburg;40.71965;-73.9428;Private room;63;4;3;05/27/2018;0.08;2;0
7234538;Lovely sun-filled Brownstone!;1793569;Frances;Brooklyn;Park Slope;40.68073;-73.97515;Entire home/apt;170;1;0;;;1;0
7237763;BROOKLYN HEIGHTS Luxury Harbor View;1762355;Evan;Brooklyn;Brooklyn Heights;40.6947;-73.99304;Entire home/apt;250;7;11;05/20/2019;0.24;1;225
7238041;Williamsburg bliss;8438140;Kim;Brooklyn;Williamsburg;40.71335;-73.93957;Entire home/apt;159;3;14;05/29/2019;0.3;1;31
7238562;Lovely Williamsburg, BK apartment;19806276;Joseph;Brooklyn;Williamsburg;40.71133;-73.96533;Entire home/apt;200;4;0;;;1;0
7239527;CLEAN AND COZY UES;37903935;Gabriel;Manhattan;East Harlem;40.79831;-73.93961;Private room;70;1;1;07/20/2015;0.02;1;0
7239575;2 Bedroom, UES;37904263;Talal;Manhattan;Upper East Side;40.76364;-73.9588;Entire home/apt;120;5;5;07/20/2016;0.13;1;0
7240002;Nice and Perfect Location Studio;14905080;Justin You;Manhattan;Morningside Heights;40.80569;-73.96058;Entire home/apt;75;25;1;09/04/2015;0.02;1;0
7240464;Perfect family getaway!;37909191;Kim;Brooklyn;Bushwick;40.69246;-73.91909;Entire home/apt;195;1;0;;;1;0
7240563;Brooklyn Sanctuary 1 block to train;4419418;Jocelyn;Brooklyn;Bedford-Stuyvesant;40.67924;-73.9405;Entire home/apt;90;5;9;06/11/2019;0.19;1;8
7240997;Modern 19th C West Village Charmer;2519631;Chavi;Manhattan;West Village;40.7363;-74.00317;Entire home/apt;233;30;10;11/05/2018;0.21;1;14
7241020;Spacious & Bright Artist Retreat;6697833;John And Laurie;Manhattan;Washington Heights;40.85487;-73.93777;Entire home/apt;115;7;2;10/29/2015;0.04;1;0
7243708;Spacious sunny room in Clinton Hill;3302103;Steph;Brooklyn;Clinton Hill;40.69158;-73.96699;Private room;65;2;6;11/19/2016;0.12;1;0
7244171;Cozy Studio Duplex;37915862;Greg;Brooklyn;East New York;40.6752;-73.89218;Entire home/apt;80;5;49;06/07/2019;1.01;2;217
7244824;Inviting Private Room in NYC.;37932285;Sarah;Manhattan;Harlem;40.82028;-73.95381;Private room;65;1;3;01/03/2018;0.08;1;0
7244923;East Village Duplex Private Yard;37934478;Edward;Manhattan;East Village;40.72877;-73.98175;Private room;139;1;9;10/02/2016;0.23;1;0
7245289;Charming 2BR apartment in Brooklyn;9481957;Joanna;Brooklyn;Bushwick;40.69818;-73.91356;Entire home/apt;210;1;0;;;1;0
7245876;Beautiful Studio in Bed Stuy;9539044;Nicholas;Brooklyn;Williamsburg;40.71292;-73.94873;Entire home/apt;66;6;3;03/02/2017;0.06;1;0
7246159;Charming apt on UWS 8/3-8/7;31245915;Jenna;Manhattan;Upper West Side;40.79024;-73.97911;Entire home/apt;200;1;0;;;1;0
7246609;LES sunny and charming apartment;920222;Rosie;Manhattan;Lower East Side;40.72259;-73.99311;Entire home/apt;200;3;18;01/02/2019;0.37;1;188
7246757;Amazing LES Manhattan Apt in LES;3586177;Marianna;Manhattan;Lower East Side;40.7201;-73.9841;Entire home/apt;175;3;44;06/23/2019;0.92;1;34
7246903;Cozy Townhouse with Private Deck;26411218;Desmond;Queens;Maspeth;40.73456;-73.88891;Entire home/apt;96;3;139;06/30/2019;3.14;2;21
7247033;Sunny Lower E. Side Ap. near BDFMJZ;37947830;Marcus;Manhattan;Chinatown;40.71574;-73.99107;Private room;100;1;13;05/18/2019;0.27;1;2
7247763;Master bedroom in artsy Bushwick;2483508;Sarah;Brooklyn;Bushwick;40.70464;-73.91596;Private room;44;5;1;07/27/2015;0.02;1;0
7254952;Prime Park Slope  Family Home;16183358;Kim;Brooklyn;Park Slope;40.67545;-73.98234;Entire home/apt;175;4;5;09/07/2015;0.1;1;13
7254986;Country House in the City;3695529;Jenni;Brooklyn;Carroll Gardens;40.68358;-73.99474;Entire home/apt;600;5;12;05/16/2019;0.25;2;174
7255372;~Room for Guest in Stunning BK Apt~;37987441;Addie;Brooklyn;Bedford-Stuyvesant;40.68538;-73.92447;Private room;32;3;7;01/27/2019;0.15;1;0
7255577;Cool room Manhattan - Sleeps up to 3 guests;37579015;Ana;Manhattan;Hell's Kitchen;40.75834;-73.99277;Private room;98;1;147;06/13/2019;3.03;5;149
7256741;1BR @ East Village - better than a luxury hotel;1468231;Alan;Manhattan;East Village;40.7333;-73.98943;Entire home/apt;219;2;30;06/10/2019;0.62;1;2
7257163;Super Charming West Village Place;1467387;Ali;Manhattan;West Village;40.7332;-74.00281;Entire home/apt;175;21;17;08/10/2017;0.36;1;0
7257311;Cozy Walk-up Apt in the Historic Lower East Side.;14726038;Kimberly;Manhattan;Chinatown;40.71475;-73.9912;Entire home/apt;120;2;13;04/04/2018;0.37;1;0
7258306;Studio in the Heart of Greenwich!!!;23387933;John;Manhattan;Greenwich Village;40.73088;-74.00035;Entire home/apt;140;1;1;07/13/2015;0.02;1;0
7258864;No better location in Williamsburg!;2662538;Conrad;Brooklyn;Williamsburg;40.71563;-73.95737;Private room;84;1;204;06/22/2019;4.24;1;319
7259369;1 Bedroom Apartment in Nolita/ Soho;20404001;Emma;Manhattan;Nolita;40.7208;-73.99647;Entire home/apt;80;1;1;07/12/2015;0.02;1;0
7259804;Beautiful Place near Manhattan;5499064;Akira;Brooklyn;Bedford-Stuyvesant;40.68754;-73.92522;Private room;45;3;87;06/30/2019;1.91;1;258
7260012;Spacious Brownstone Getaway;24269641;Kai;Brooklyn;Bedford-Stuyvesant;40.68782;-73.935;Entire home/apt;115;1;0;;;1;0
7261121;Private Room for a Female;38010132;Jennifer;Queens;Astoria;40.77268;-73.92503;Private room;36;1;0;;;1;0
7262068;Studio apt. Central Park West;24884055;Monada;Manhattan;Upper West Side;40.79715;-73.96873;Private room;80;1;0;;;1;0
7262439;Bright & cozy room in Brooklyn!;37325782;Elise;Brooklyn;Bedford-Stuyvesant;40.68397;-73.95136;Private room;40;7;0;;;1;0
7263899;Large Room in Bushwick Near Trains!;38029848;Ramona;Brooklyn;Bedford-Stuyvesant;40.69649;-73.93645;Private room;38;1;2;11/07/2015;0.04;1;0
7264263;Beautiful classic NYC studio;5030772;Jessica;Manhattan;Upper East Side;40.77258;-73.95213;Entire home/apt;120;1;13;12/27/2016;0.27;1;0
7264471;Sunset Park Sublet;15416709;Me'lissa;Brooklyn;Sunset Park;40.65295;-74.00411;Private room;70;5;0;;;1;0
7264496;MorningsideHeights/Columbia Studio;38032297;Melissa;Manhattan;Morningside Heights;40.80445;-73.9649;Entire home/apt;140;4;2;08/21/2015;0.04;1;0
7264560;Spacious Room in Creative Neighborhood, JMZ line;37362312;Francesco;Brooklyn;Bushwick;40.69622;-73.93394;Private room;70;1;1;05/07/2017;0.04;2;115
7264659;Olivier;6994503;Olivier;Manhattan;Upper West Side;40.78931;-73.9752;Entire home/apt;200;5;12;01/30/2018;0.25;1;25
7265079;Park Slope sweet cozy home! Wifi!;912400;Ming;Brooklyn;Park Slope;40.6756;-73.97781;Private room;89;5;102;06/19/2019;2.17;1;255
7265118;177st. Manhattan;7118658;Tim;Manhattan;Washington Heights;40.84828;-73.94284;Private room;250;3;11;05/24/2018;0.24;1;345
7265249;South Slope Sunny 2 Bedroom, 2 bath;38038797;Robin;Brooklyn;Sunset Park;40.66226;-73.98956;Entire home/apt;125;2;11;12/27/2018;0.23;1;10
7265253;1 Bed in a Lux Apt on Wall Street;15899061;Amelia;Manhattan;Financial District;40.70583;-74.00717;Shared room;47;1;2;08/17/2015;0.04;1;0
7269771;CLEAN COZY & COMFY E. VILLAGE PAD;16155254;Lina;Manhattan;Stuyvesant Town;40.7305;-73.98043;Entire home/apt;160;1;150;06/01/2019;3.21;4;238
7271876;Cozy 1 Bedroom Bushwick Apt off Dekalb L;38073985;Nicole;Brooklyn;Bushwick;40.7005;-73.91816;Entire home/apt;75;60;0;;;1;0
7272453;East Village Spacious Room;38076944;Hanna;Manhattan;East Village;40.73031;-73.98784;Private room;90;3;0;;;1;0
7272530;Lovely Room Close to the City;8792814;Caroline;Brooklyn;Bedford-Stuyvesant;40.69278;-73.94678;Private room;65;1;6;01/03/2019;0.13;10;158
7272680;Sunny Double Room;8792814;Caroline;Brooklyn;Bedford-Stuyvesant;40.69294;-73.94666;Private room;63;1;3;01/15/2017;0.07;10;306
7274441;Beautiful BedStuy Brownstone Apt;7079175;Al-Nisa;Brooklyn;Bedford-Stuyvesant;40.69197;-73.93193;Private room;100;1;0;;;1;0
7275122;Stunning NYC Views;21336136;Brooklyn;Brooklyn;Vinegar Hill;40.70107;-73.98391;Entire home/apt;178;3;163;06/30/2019;3.4;1;201
7275273;Cozy & Super Convenient Studio!;16398769;Michelle;Manhattan;Chelsea;40.74116;-73.99523;Entire home/apt;200;1;0;;;1;0
7275655;Cosy 1 bed in trendy East Village!;19491505;Kristine;Manhattan;East Village;40.72457;-73.98142;Entire home/apt;170;2;5;04/04/2016;0.11;1;0
7276534;LaGuardia Room with Private Entrance(1);31851704;Laura;Queens;East Elmhurst;40.7582;-73.87656;Private room;50;1;211;06/24/2019;4.37;2;339
7277102;4 Bed, Duplex Garden Apt. on lovely, quiet block;228858;Jada;Brooklyn;South Slope;40.66163;-73.98602;Entire home/apt;295;9;2;08/25/2015;0.04;2;1
7277143;Quiet private room upper east side;24821272;Sabrina;Manhattan;Upper East Side;40.77877;-73.94824;Private room;100;1;3;10/23/2015;0.06;1;0
7277180;Bedroom in Financial District, NYC;38101644;Lucia;Manhattan;Financial District;40.70811;-74.01301;Private room;65;1;1;08/04/2015;0.02;1;0
7277600;Upper east haven;24772574;Jack;Manhattan;Upper East Side;40.76483;-73.95367;Entire home/apt;175;1;0;;;1;0
7277878;Sunny and Spacious 1 Bedroom!;6862694;Hayley;Brooklyn;Prospect Heights;40.67628;-73.96425;Entire home/apt;90;5;1;09/02/2015;0.02;1;0
7278762;Private Rooftop balcony, skylight PH 2 beds;22816592;Susi;Queens;Elmhurst;40.73626;-73.87143;Entire home/apt;158;30;130;06/23/2019;2.71;1;311
7279583;The Harlem Mansion;1557442;Chris;Manhattan;Harlem;40.80682;-73.95196;Entire home/apt;450;2;48;09/06/2017;1.04;1;188
7279657;1 Bdr. Apt. in Ridgewood/Bushwick;13904931;Nick;Queens;Ridgewood;40.70735;-73.90696;Entire home/apt;110;1;0;;;1;0
7280322;Brownstone Studio with EVERYTHING;7705129;Junho;Brooklyn;Park Slope;40.67128;-73.97863;Entire home/apt;100;5;0;;;1;0
7286166;Private room & bath in modern apt;5369287;Tatiana;Brooklyn;Williamsburg;40.70995;-73.96722;Private room;130;1;13;05/08/2017;0.28;1;188
7286324;Cozy private room in Astoria, 15 min to Manhattan;97580;Igor;Queens;Long Island City;40.7631;-73.92936;Private room;70;3;137;06/24/2019;2.84;1;8
7288752;Comfortable Greenpoint Apt. Short or Longer Stay;38169148;Liz;Brooklyn;Greenpoint;40.72642;-73.94519;Private room;70;7;3;11/16/2016;0.06;1;0
7292825;New York City Luxury Building!;13976139;Lori;Manhattan;Upper West Side;40.7905;-73.97385;Entire home/apt;120;10;0;;;1;0
7292891;Large 2 BR Apartment in Chelsea;9403624;Carol;Manhattan;Chelsea;40.74482;-73.99917;Entire home/apt;170;5;13;05/25/2019;0.3;1;4
7293506;Charming Upper West Side Apartment;2993160;Lauren;Manhattan;Upper West Side;40.78629;-73.98056;Entire home/apt;200;7;0;;;1;0
7294225;East Vlg 2 bdrm Private Apt - 1 Block to Union Sq;10353278;James;Manhattan;East Village;40.73125;-73.98675;Entire home/apt;480;3;2;08/01/2016;0.04;2;0
7302762;Spacious Duplex With Private Deck;1533248;Emily;Brooklyn;Greenpoint;40.7272;-73.95134;Entire home/apt;120;3;2;08/10/2016;0.05;1;0
7304034;SPACIOUS Lower East Side DUPLEX 3 bed 2 ba COMFY;37623794;Amanda;Manhattan;East Village;40.72545;-73.98802;Entire home/apt;299;1;69;06/16/2019;1.52;1;257
7305718;Cozy, clean studio with a view!;38269863;Andrea;Manhattan;Harlem;40.81882;-73.956;Entire home/apt;150;3;0;;;1;0
7306096;Big, nice, private room.;38272413;Vasily;Brooklyn;Kensington;40.64028;-73.97396;Private room;45;4;5;09/15/2015;0.1;2;0
7307027;Large room in two-story brownstone;16237939;Seth;Brooklyn;Prospect Heights;40.67958;-73.96956;Private room;70;2;4;07/11/2016;0.09;1;0
7307468;Large Room in Brooklyn w/ Office;26364541;Claire;Brooklyn;Bedford-Stuyvesant;40.69381;-73.944;Private room;49;1;1;07/20/2015;0.02;1;0
7308118;Cozy Artful Zen East Village Nook;38284667;Ruth;Manhattan;East Village;40.72819;-73.98589;Private room;115;1;1;08/07/2015;0.02;2;0
7308735;Big room with great natural light;38288441;Nathaniel;Manhattan;Harlem;40.82416;-73.94623;Private room;55;3;8;06/26/2017;0.22;1;0
7308927;cool room in Bushwick loft;34873213;Melody;Brooklyn;Williamsburg;40.70909;-73.9256;Private room;55;1;1;07/22/2015;0.02;1;0
7309129;Beautiful Airy Lower East Side Loft;7737249;Casandra;Manhattan;Chinatown;40.71431;-73.99142;Entire home/apt;250;30;48;04/29/2019;1.83;2;341
7309427;Beautiful Architect Renovated Home;38292974;Mark;Brooklyn;South Slope;40.66691;-73.98658;Entire home/apt;399;3;11;01/06/2019;0.31;1;18
7309459;Large duplex in trendy Brooklyn, New York;14715701;Daniel & Lia;Brooklyn;Cobble Hill;40.68628;-73.99681;Entire home/apt;198;3;1;08/19/2018;0.09;1;5
7309633;Small One Bedroom BK - Quiet n Cute;38294553;Joan;Brooklyn;Bedford-Stuyvesant;40.68211;-73.94775;Entire home/apt;78;1;1;08/08/2015;0.02;1;0
7310097;3 Bedroom, 1st Fl, family apt.;38297695;Suvi;Brooklyn;Prospect Heights;40.67797;-73.9701;Entire home/apt;200;2;1;01/05/2016;0.02;1;0
7310330;East Village! Beautiful 2BD Apt.;38294027;Rushil;Manhattan;East Village;40.7228;-73.98562;Entire home/apt;300;23;1;07/21/2015;0.02;1;0
7310413;Beautiful Spacious Ground Floor Apt;1603343;Carina;Brooklyn;Bushwick;40.70403;-73.91276;Entire home/apt;225;2;3;11/28/2015;0.06;1;0
7310835;SoHo 2 Bedroom 2 Full Bath with Private Terrace;3390947;Yulia;Manhattan;SoHo;40.72268;-74.00269;Entire home/apt;650;2;24;06/29/2019;0.51;1;23
7311209;SUPER HUGE ROOM IN GREENPOINT BK;1641537;Lauren;Brooklyn;Greenpoint;40.72503;-73.93909;Private room;53;7;7;03/09/2016;0.15;2;0
7318332;Our lovely nest in the West Village;38337856;Antoine;Manhattan;Greenwich Village;40.73378;-73.99714;Entire home/apt;159;5;22;12/27/2018;0.46;1;22
7319512;Modern & Bright Queen Bedroom-Green C8;20559017;Yohan;Manhattan;Upper East Side;40.76164;-73.95995;Private room;65;30;3;05/06/2019;0.08;9;342
7319582;Room in Bed Stuy - Full Bed;18605510;Reah;Brooklyn;Bedford-Stuyvesant;40.68555;-73.94873;Private room;45;1;0;;;1;0
